# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.GC.collections,1773244074045000000,1773244134185000000,38
OS.loadAverage,1773244074045000000,1773244134185000000,61.89990234375
JVM.totalBytesAllocated,1773244074045000000,1773244134185000000,5734399168
JVM.maxThreadCount,1773244074045000000,1773244134185000000,115
JVM.totalCpuTimeMs,1773244074045000000,1773244134185000000,139539
JVM.GC.collectionTimesMs,1773244074045000000,1773244134185000000,2694
JVM.newThreadsCount,1773244074045000000,1773244134185000000,124
JVM.totalDirectByteBuffersBytes,1773244074045000000,1773244134185000000,310029258
JVM.usedNativeBytes,1773244074045000000,1773244134185000000,355368752
JVM.maxHeapBytes,1773244074045000000,1773244134185000000,2147483648
JVM.usedHeapBytes,1773244074045000000,1773244134185000000,702833152
IndexesFlusher.totalFlushesRetried,1773244074045000000,1773244134185000000,5
Indexes.allKeys.lookupDurationMaxMs,1773244074045000000,1773244134185000000,0.0
Indexes.stubs.lookups,1773244074045000000,1773244134185000000,0.0
Indexes.entries.lookupDurationMaxMs,1773244074045000000,1773244134185000000,0.0
IndexesFlusher.totalFlushingTimeUs,1773244074045000000,1773244134185000000,4751733
Indexes.stubs.lookupDurationMaxMs,1773244074045000000,1773244134185000000,0.0
Indexes.stubs.lookupDurationAvgMs,1773244074045000000,1773244134185000000,0.0
Indexes.entries.lookupDuration90PMs,1773244074045000000,1773244134185000000,0.0
Indexes.entries.lookupDurationAvgMs,1773244074045000000,1773244134185000000,0.0
IndexesFlusher.totalFlushes,1773244074045000000,1773244134185000000,99
Indexes.allKeys.lookupDurationAvgMs,1773244074045000000,1773244134185000000,0.0
Indexes.allKeys.lookups,1773244074045000000,1773244134185000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1773244074045000000,1773244134185000000,56
Indexes.entries.lookups,1773244074045000000,1773244134185000000,0.0
Indexes.allKeys.lookupDuration90PMs,1773244074045000000,1773244134185000000,0.0
Indexes.stubs.lookupDuration90PMs,1773244074045000000,1773244134185000000,0.0
FilePageCacheLockFree.totalPagesWritten,1773244134185000000,1773244194129000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1773244134185000000,1773244194129000000,0
StreamlinedBlobStorage.recordsRelocated,1773244134185000000,1773244194129000000,0
StorageLockContext.competingThreads.max,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1773244134185000000,1773244194129000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1773244134185000000,1773244194129000000,307249152
FilePageCacheLockFree.nativeBytesInUse,1773244134185000000,1773244194129000000,0
StreamlinedBlobStorage.recordsDeleted,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1773244134185000000,1773244194129000000,0
DirectByteBufferAllocator.misses,1773244134185000000,1773244194129000000,0
FilePageCache.capacityInBytes,1773244134185000000,1773244194129000000,503316478
FilePageCache.maxRegisteredFiles,1773244134185000000,1773244194129000000,558
FilePageCacheLockFree.totalPagesRequested,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1773244134185000000,1773244194129000000,0
StorageLockContext.competingThreads.avg,1773244134185000000,1773244194129000000,0.0
DirectByteBufferAllocator.reclaimed,1773244134185000000,1773244194129000000,0
StorageLockContext.competingThreads.90P,1773244134185000000,1773244194129000000,0
MappedFileStorage.totalBytesMapped,1773244134185000000,1773244194129000000,202637312
FilePageCache.maxCacheSizeInBytes,1773244134185000000,1773244194129000000,307249152
FilePageCacheLockFree.heapBytesInUse,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1773244134185000000,1773244194129000000,0
FilePageCache.pageHits,1773244134185000000,1773244194129000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1773244134185000000,1773244194129000000,9428
MappedFileStorage.storages,1773244134185000000,1773244194129000000,16
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1773244134185000000,1773244194129000000,0
FilePageCache.pageFastCacheHits,1773244134185000000,1773244194129000000,0
MappedFileStorage.totalPagesMapped,1773244134185000000,1773244194129000000,16
FilePageCache.pageLoads,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalPagesAllocated,1773244134185000000,1773244194129000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1773244134185000000,1773244194129000000,0
FilePageCache.uncachedFileAccess,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalPagesReclaimed,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalBytesRead,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalPagesHandedOver,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1773244134185000000,1773244194129000000,0
DirectByteBufferAllocator.hits,1773244134185000000,1773244194129000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalPagesWriteMs,1773244134185000000,1773244194129000000,0
StreamlinedBlobStorage.recordsAllocated,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1773244134185000000,1773244194129000000,0
FilePageCache.disposedBuffers,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalBytesRequested,1773244134185000000,1773244194129000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1773244134185000000,1773244194129000000,0
FilePageCache.totalPageLoadsUs,1773244134185000000,1773244194129000000,0
FilePageCache.totalPageDisposalsUs,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalPagesReadMs,1773244134185000000,1773244194129000000,0
FilePageCacheLockFree.totalBytesWritten,1773244134185000000,1773244194129000000,0
DirectByteBufferAllocator.disposed,1773244134185000000,1773244194129000000,0
writeAction.count,1773244134185000000,1773244194129000000,0
writeAction.max.wait.ms,1773244134185000000,1773244194129000000,443
writeAction.wait.ms,1773244134185000000,1773244194129000000,0
writeAction.median.wait.ms,1773244134185000000,1773244194129000000,0
workspaceModel.workspaceFileIndexData.init.ms,1773244134185000000,1773244194129000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1773244134185000000,1773244194129000000,0
workspaceModel.updates.count,1773244134185000000,1773244194129000000,0
workspaceModel.cachedValue.calculated.ms,1773244134185000000,1773244194129000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1773244134185000000,1773244194129000000,0
workspaceModel.updates.ms,1773244134185000000,1773244194129000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1773244134185000000,1773244194129000000,0
workspaceModel.updates.precise.ms,1773244134185000000,1773244194129000000,0
workspaceModel.pre.handlers.ms,1773244134185000000,1773244194129000000,0
workspaceModel.update.unloaded.entities.ms,1773244134185000000,1773244194129000000,0
workspaceModel.cachedValue.clear.ms,1773244134185000000,1773244194129000000,0
workspaceModel.full.replace.project.model.ms,1773244134185000000,1773244194129000000,0
workspaceModel.cachedValue.from.cache.ms,1773244134185000000,1773244194129000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1773244134185000000,1773244194129000000,0
workspaceModel.loading.total.ms,1773244134185000000,1773244194129000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1773244134185000000,1773244194129000000,0
workspaceModel.initializing.ms,1773244134185000000,1773244194129000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1773244134185000000,1773244194129000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1773244134185000000,1773244194129000000,0
workspaceModel.collect.changes.ms,1773244134185000000,1773244194129000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1773244134185000000,1773244194129000000,0
workspaceModel.replace.project.model.ms,1773244134185000000,1773244194129000000,0
workspaceModel.to.snapshot.ms,1773244134185000000,1773244194129000000,0
workspaceModel.loading.from.cache.ms,1773244134185000000,1773244194129000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1773244134185000000,1773244194129000000,0
workspaceModel.workspaceFileIndexData.instances.count,1773244134185000000,1773244194129000000,0
workspaceModel.init.bridges.ms,1773244134185000000,1773244194129000000,0
workspaceModel.check.recursive.update.ms,1773244134185000000,1773244194129000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1773244134185000000,1773244194129000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1773244134185000000,1773244194129000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1773244134185000000,1773244194129000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1773244134185000000,1773244194129000000,1
workspaceModel.cachedValue.total.get.ms,1773244134185000000,1773244194129000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1773244134185000000,1773244194129000000,0
FlushQueue.executionTimeMaxNs,1773244134185000000,1773244194129000000,0
FlushQueue.executionTime90PNs,1773244134185000000,1773244194129000000,0
FlushQueue.waitingTime90PNs,1773244134185000000,1773244194129000000,0
FlushQueue.waitingTimeAvgNs,1773244134185000000,1773244194129000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1773244134185000000,1773244194129000000,0
NonBlockingReadAction.finalizedExecutionsCount,1773244134185000000,1773244194129000000,0
NonBlockingReadAction.failedExecutionsCount,1773244134185000000,1773244194129000000,0
FlushQueue.queueSize90P,1773244134185000000,1773244194129000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1773244134185000000,1773244194129000000,0
AWTEventQueue.dispatchTimeTotalNS,1773244134185000000,1773244194129000000,4066800498
FlushQueue.queueSizeAvg,1773244134185000000,1773244194129000000,0.0
FlushQueue.executionTimeAvgNs,1773244134185000000,1773244194129000000,0.0
ReadAction.executionsCount,1773244134185000000,1773244194129000000,2698
WriteAction.executionsCount,1773244134185000000,1773244194129000000,0
AWTEventQueue.dispatchTime90PNs,1773244134185000000,1773244194129000000,0
AWTEventQueue.dispatchTimeMaxNs,1773244134185000000,1773244194129000000,0
FlushQueue.waitingTimeMaxNs,1773244134185000000,1773244194129000000,0
FlushQueue.tasksExecuted,1773244134185000000,1773244194129000000,0
AWTEventQueue.dispatchTimeAvgNs,1773244134185000000,1773244194129000000,0.0
AWTEventQueue.eventsDispatched,1773244134185000000,1773244194129000000,0
FlushQueue.queueSizeMax,1773244134185000000,1773244194129000000,0
cacheStateStorage.get.duration,1773244134185000000,1773244194129000000,1
cacheStateStorage.set.duration,1773244134185000000,1773244194129000000,0
cacheStateStorage.set.counter,1773244134185000000,1773244194129000000,0
cacheStateStorage.get.counter,1773244134185000000,1773244194129000000,1
jps.library.entities.serializer.load.entities.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1773244134185000000,1773244194129000000,0
jps.global.handle.changed.events.ms,1773244134185000000,1773244194129000000,0
jps.reload.project.entities.ms,1773244134185000000,1773244194129000000,0
jps.global.get.library.by.name.ms,1773244134185000000,1773244194129000000,0
workspaceModel.global.updates.count,1773244134185000000,1773244194129000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1773244134185000000,1773244194129000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1773244134185000000,1773244194129000000,0
workspaceModel.global.apply.state.to.project.ms,1773244134185000000,1773244194129000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1773244134185000000,1773244194129000000,0
workspaceModel.global.updates.ms,1773244134185000000,1773244194129000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1773244134185000000,1773244194129000000,0
jps.artifact.entities.serializer.load.entities.ms,1773244134185000000,1773244194129000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1773244134185000000,1773244194129000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1773244134185000000,1773244194129000000,0
jps.global.get.libraries.ms,1773244134185000000,1773244194129000000,0
jps.global.initialize.library.bridges.after.loading.ms,1773244134185000000,1773244194129000000,0
