# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.housekeeperTimeSpentMs,1773242250039000000,1773242310125000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1773242250039000000,1773242310125000000,0
FilePageCache.totalPageDisposalsUs,1773242250039000000,1773242310125000000,3608
FilePageCache.pageFastCacheHits,1773242250039000000,1773242310125000000,6256
MappedFileStorage.storages,1773242250039000000,1773242310125000000,16
FilePageCacheLockFree.totalHeapBytesAllocated,1773242250039000000,1773242310125000000,0
FilePageCacheLockFree.totalPagesWriteMs,1773242250039000000,1773242310125000000,0
MappedFileStorage.totalBytesMapped,1773242250039000000,1773242310125000000,202637312
FilePageCacheLockFree.totalPagesHandedOver,1773242250039000000,1773242310125000000,0
StreamlinedBlobStorage.recordsRelocated,1773242250039000000,1773242310125000000,0
FilePageCacheLockFree.nativeBytesInUse,1773242250039000000,1773242310125000000,0
StorageLockContext.competingThreads.avg,1773242250039000000,1773242310125000000,0.02912621359223301
StreamlinedBlobStorage.recordsDeleted,1773242250039000000,1773242310125000000,21
FilePageCache.pageLoadsAboveSizeThreshold,1773242250039000000,1773242310125000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1773242250039000000,1773242310125000000,0
FilePageCacheLockFree.totalBytesRead,1773242250039000000,1773242310125000000,0
workspaceModel.check.recursive.update.ms,1773242250039000000,1773242310125000000,1
workspaceModel.workspaceFileIndexData.getPackageName.ms,1773242250039000000,1773242310125000000,186
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1773242250039000000,1773242310125000000,1
workspaceModel.update.unloaded.entities.ms,1773242250039000000,1773242310125000000,0
workspaceModel.initializing.ms,1773242250039000000,1773242310125000000,5
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1773242250039000000,1773242310125000000,806
workspaceModel.loading.from.cache.ms,1773242250039000000,1773242310125000000,1241
workspaceModel.cachedValueWithParameters.total.get.ms,1773242250039000000,1773242310125000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1773242250039000000,1773242310125000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1773242250039000000,1773242310125000000,0
workspaceModel.updates.ms,1773242250039000000,1773242310125000000,147
workspaceModel.workspaceFileIndexData.init.ms,1773242250039000000,1773242310125000000,183
workspaceModel.cachedValueWithParameters.clear.ms,1773242250039000000,1773242310125000000,0
workspaceModel.cachedValue.from.cache.ms,1773242250039000000,1773242310125000000,1
workspaceModel.to.snapshot.ms,1773242250039000000,1773242310125000000,0
workspaceModel.init.bridges.ms,1773242250039000000,1773242310125000000,5
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1773242250039000000,1773242310125000000,0
workspaceModel.full.replace.project.model.ms,1773242250039000000,1773242310125000000,71
workspaceModel.updates.count,1773242250039000000,1773242310125000000,3
workspaceModel.cachedValue.calculated.ms,1773242250039000000,1773242310125000000,69
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1773242250039000000,1773242310125000000,236
workspaceModel.cachedValue.total.get.ms,1773242250039000000,1773242310125000000,70
workspaceModel.cachedValueWithParameters.from.cache.ms,1773242250039000000,1773242310125000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1773242250039000000,1773242310125000000,0
workspaceModel.workspaceFileIndexData.instances.count,1773242250039000000,1773242310125000000,1
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1773242250039000000,1773242310125000000,45
workspaceModel.collect.changes.ms,1773242250039000000,1773242310125000000,0
workspaceModel.replace.project.model.ms,1773242250039000000,1773242310125000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1773242250039000000,1773242310125000000,0
workspaceModel.loading.total.ms,1773242250039000000,1773242310125000000,1264
workspaceModel.cachedValue.clear.ms,1773242250039000000,1773242310125000000,0
workspaceModel.updates.precise.ms,1773242250039000000,1773242310125000000,31
workspaceModel.pre.handlers.ms,1773242250039000000,1773242310125000000,1
workspaceModel.entityStorageSnapshotImpl.instances.count,1773242250039000000,1773242310125000000,19
cacheStateStorage.set.duration,1773242250039000000,1773242310125000000,164
cacheStateStorage.get.counter,1773242250039000000,1773242310125000000,20
cacheStateStorage.get.duration,1773242250039000000,1773242310125000000,457
cacheStateStorage.set.counter,1773242250039000000,1773242310125000000,5
VFS.fileByIdCache.misses,1773242250039000000,1773242310125000000,389
VFS.fileByIdCache.hits,1773242250039000000,1773242310125000000,0
VFS.invertedFileNameIndex.requests,1773242250039000000,1773242310125000000,10
VFS.fileChildByName,1773242250039000000,1773242310125000000,2238
FileNameCache.totalMisses,1773242250039000000,1773242310125000000,0
FileNameCache.queries,1773242250039000000,1773242310125000000,0
AWTEventQueue.dispatchTime90PNs,1773242250039000000,1773242310125000000,5472255
FlushQueue.queueSize90P,1773242250039000000,1773242310125000000,69
FlushQueue.queueSizeMax,1773242250039000000,1773242310125000000,115
FlushQueue.tasksExecuted,1773242250039000000,1773242310125000000,2110
WriteAction.executionsCount,1773242250039000000,1773242310125000000,9
FlushQueue.executionTimeAvgNs,1773242250039000000,1773242310125000000,6831376.511848342
FlushQueue.waitingTimeMaxNs,1773242250039000000,1773242310125000000,4227858431
ReadAction.executionsCount,1773242250039000000,1773242310125000000,95133
AWTEventQueue.dispatchTimeMaxNs,1773242250039000000,1773242310125000000,4143972351
AWTEventQueue.eventsDispatched,1773242250039000000,1773242310125000000,4342
NonBlockingReadAction.finalizedExecutionTimeUs,1773242250039000000,1773242310125000000,2779190
AWTEventQueue.dispatchTimeAvgNs,1773242250039000000,1773242310125000000,6934882.085674805
FlushQueue.executionTime90PNs,1773242250039000000,1773242310125000000,2162687
FlushQueue.queueSizeAvg,1773242250039000000,1773242310125000000,21.435545023696683
NonBlockingReadAction.failedExecutionsCount,1773242250039000000,1773242310125000000,0
FlushQueue.waitingTimeAvgNs,1773242250039000000,1773242310125000000,3.898605021042654E8
FlushQueue.executionTimeMaxNs,1773242250039000000,1773242310125000000,4127195135
NonBlockingReadAction.finalizedExecutionsCount,1773242250039000000,1773242310125000000,31
FlushQueue.waitingTime90PNs,1773242250039000000,1773242310125000000,1509949439
AWTEventQueue.dispatchTimeTotalNS,1773242250039000000,1773242310125000000,30117304594
NonBlockingReadAction.failedExecutionTimeUs,1773242250039000000,1773242310125000000,0
parser.JAVA.time.ns,1773242250039000000,1773242310125000000,231527252
writeAction.count,1773242250039000000,1773242310125000000,9
parser.JAVA.size.bytes,1773242250039000000,1773242310125000000,7809
writeAction.median.wait.ms,1773242250039000000,1773242310125000000,0
writeAction.max.wait.ms,1773242250039000000,1773242310125000000,46
lexer.JAVA.time.ns,1773242250039000000,1773242310125000000,13375684
writeAction.wait.ms,1773242250039000000,1773242310125000000,68
lexer.JAVA.size.bytes,1773242250039000000,1773242310125000000,7809
workspaceModel.load.cache.metadata.from.file.ms,1773242250039000000,1773242310125000000,95
workspaceModel.delayed.project.synchronizer.sync.ms,1773242250039000000,1773242310125000000,850
jps.save.global.entities.ms,1773242250039000000,1773242310125000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1773242250039000000,1773242310125000000,7
jps.project.serializers.load.ms,1773242250039000000,1773242310125000000,134
workspaceModel.moduleManagerBridge.build.module.graph.ms,1773242250039000000,1773242310125000000,30
workspaceModel.moduleBridgeLoader.loading.modules.ms,1773242250039000000,1773242310125000000,656
jps.module.iml.entities.serializer.load.entities.ms,1773242250039000000,1773242310125000000,49
workspaceModel.global.updates.ms,1773242250039000000,1773242310125000000,50
jps.artifact.entities.serializer.save.entities.ms,1773242250039000000,1773242310125000000,0
workspaceModel.global.apply.state.to.project.ms,1773242250039000000,1773242310125000000,189
workspaceModel.mutableEntityStorage.resolve.ms,1773242250039000000,1773242310125000000,0
jps.app.storage.content.reader.load.component.ms,1773242250039000000,1773242310125000000,8
workspaceModel.mutableEntityStorage.referrers.ms,1773242250039000000,1773242310125000000,0
jps.save.changed.project.entities.ms,1773242250039000000,1773242310125000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1773242250039000000,1773242310125000000,118
workspaceModel.mutableEntityStorage.remove.entity.ms,1773242250039000000,1773242310125000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1773242250039000000,1773242310125000000,0
jps.reload.project.entities.ms,1773242250039000000,1773242310125000000,0
workspaceModel.global.updates.count,1773242250039000000,1773242310125000000,1
jps.global.handle.changed.events.ms,1773242250039000000,1773242310125000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1773242250039000000,1773242310125000000,1
workspaceModel.moduleBridge.before.changed.ms,1773242250039000000,1773242310125000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1773242250039000000,1773242310125000000,0
jps.module.iml.entities.serializer.save.entities.ms,1773242250039000000,1773242310125000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1773242250039000000,1773242310125000000,15
jps.apply.loaded.storage.ms,1773242250039000000,1773242310125000000,388
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1773242250039000000,1773242310125000000,6
workspaceModel.moduleBridge.facet.initialization.ms,1773242250039000000,1773242310125000000,1
jps.artifact.entities.serializer.load.entities.ms,1773242250039000000,1773242310125000000,0
jps.global.initialize.library.bridges.after.loading.ms,1773242250039000000,1773242310125000000,4
workspaceModel.moduleManagerBridge.get.modules.ms,1773242250039000000,1773242310125000000,0
workspaceModel.moduleBridge.update.option.ms,1773242250039000000,1773242310125000000,0
workspaceModel.do.save.caches.ms,1773242250039000000,1773242310125000000,291
workspaceModel.mutableEntityStorage.add.entity.ms,1773242250039000000,1773242310125000000,103
jps.global.handle.before.change.events.ms,1773242250039000000,1773242310125000000,0
workspaceModel.mutableEntityStorage.instances.count,1773242250039000000,1773242310125000000,27
workspaceModel.moduleManagerBridge.newModule.ms,1773242250039000000,1773242310125000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1773242250039000000,1773242310125000000,0
jps.global.get.library.ms,1773242250039000000,1773242310125000000,0
jps.load.project.to.empty.storage.ms,1773242250039000000,1773242310125000000,451
jps.global.get.libraries.ms,1773242250039000000,1773242310125000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1773242250039000000,1773242310125000000,4
jps.library.entities.serializer.load.entities.ms,1773242250039000000,1773242310125000000,0
jps.load.initial.state.ms,1773242250039000000,1773242310125000000,38
workspaceModel.mutableEntityStorage.modify.entity.ms,1773242250039000000,1773242310125000000,41
workspaceModel.global.apply.state.to.project.builder.ms,1773242250039000000,1773242310125000000,15
jps.global.get.library.by.name.ms,1773242250039000000,1773242310125000000,0
workspaceModel.load.cache.from.file.ms,1773242250039000000,1773242310125000000,1263
jps.facet.change.listener.before.change.events.ms,1773242250039000000,1773242310125000000,1
workspaceModel.orphan.listener.update.ms,1773242250039000000,1773242310125000000,7
jps.storage.jps.conf.reader.load.component.ms,1773242250039000000,1773242310125000000,22
workspaceModel.save.cache.to.file.ms,1773242250039000000,1773242310125000000,289
jps.global.initialize.library.bridges.ms,1773242250039000000,1773242310125000000,1
workspaceModel.sync.entities.ms,1773242250039000000,1773242310125000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1773242250039000000,1773242310125000000,0
jps.facet.change.listener.process.change.events.ms,1773242250039000000,1773242310125000000,1
jps.facet.change.listener.init.bridge.ms,1773242250039000000,1773242310125000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1773242250039000000,1773242310125000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1773242250039000000,1773242310125000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1773242250039000000,1773242310125000000,222
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1773242250039000000,1773242310125000000,51
jps.project.serializers.save.ms,1773242250039000000,1773242310125000000,0
workspaceModel.mutableEntityStorage.entities.ms,1773242250039000000,1773242310125000000,1
jps.library.entities.serializer.save.entities.ms,1773242250039000000,1773242310125000000,0
JVM.newThreadsCount,1773242250039000000,1773242310125000000,127
JVM.GC.collectionTimesMs,1773242250039000000,1773242310125000000,3284
JVM.maxHeapBytes,1773242250039000000,1773242310125000000,2147483648
JVM.usedNativeBytes,1773242250039000000,1773242310125000000,344758344
JVM.totalBytesAllocated,1773242250039000000,1773242310125000000,6674668000
JVM.GC.collections,1773242250039000000,1773242310125000000,47
JVM.threadCount,1773242250039000000,1773242310125000000,114
JVM.totalDirectByteBuffersBytes,1773242250039000000,1773242310125000000,253687565
JVM.totalCpuTimeMs,1773242250039000000,1773242310125000000,149269
OS.loadAverage,1773242250039000000,1773242310125000000,26.8486328125
JVM.maxThreadCount,1773242250039000000,1773242310125000000,115
JVM.usedHeapBytes,1773242250039000000,1773242310125000000,932867584
Indexes.allKeys.lookupDurationAvgMs,1773242310125000000,1773242370129000000,0.0
Indexes.stubs.lookupDurationAvgMs,1773242310125000000,1773242370129000000,0.0
Indexes.entries.lookups,1773242310125000000,1773242370129000000,2.0
Indexes.entries.lookupDurationMaxMs,1773242310125000000,1773242370129000000,1.0
Indexes.allKeys.lookups,1773242310125000000,1773242370129000000,0.0
Indexes.stubs.lookupDuration90PMs,1773242310125000000,1773242370129000000,0.0
Indexes.entries.lookupDuration90PMs,1773242310125000000,1773242370129000000,1.0
Indexes.allKeys.lookupDuration90PMs,1773242310125000000,1773242370129000000,0.0
IndexesFlusher.totalFlushingTimeUs,1773242310125000000,1773242370129000000,634304
IndexesFlusher.totalFlushesRetried,1773242310125000000,1773242370129000000,0
Indexes.stubs.lookupDurationMaxMs,1773242310125000000,1773242370129000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1773242310125000000,1773242370129000000,0
IndexesFlusher.totalFlushes,1773242310125000000,1773242370129000000,113
Indexes.allKeys.lookupDurationMaxMs,1773242310125000000,1773242370129000000,0.0
Indexes.stubs.lookups,1773242310125000000,1773242370129000000,0.0
Indexes.entries.lookupDurationAvgMs,1773242310125000000,1773242370129000000,1.0
compiler.ArtifactManagerBridge.commit.ms,1773242310125000000,1773242370129000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1773242310125000000,1773242370129000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1773242310125000000,1773242370129000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1773242310125000000,1773242370129000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1773242310125000000,1773242370129000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1773242310125000000,1773242370129000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1773242310125000000,1773242370129000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.heapBytesInUse,1773242310125000000,1773242370129000000,0
StorageLockContext.competingThreads.90P,1773242310125000000,1773242370129000000,0
FilePageCache.maxCacheSizeInBytes,1773242310125000000,1773242370129000000,250626048
FilePageCache.totalPageLoadsUs,1773242310125000000,1773242370129000000,0
FilePageCache.uncachedFileAccess,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1773242310125000000,1773242370129000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.totalPagesWritten,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.totalPagesRequested,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.totalBytesRequested,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.totalPagesReclaimed,1773242310125000000,1773242370129000000,0
StreamlinedBlobStorage.recordsAllocated,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1773242310125000000,1773242370129000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1773242310125000000,1773242370129000000,0
DirectByteBufferAllocator.reclaimed,1773242310125000000,1773242370129000000,0
DirectByteBufferAllocator.misses,1773242310125000000,1773242370129000000,0
MappedFileStorage.totalPagesMapped,1773242310125000000,1773242370129000000,16
FilePageCache.maxRegisteredFiles,1773242310125000000,1773242370129000000,558
FilePageCache.capacityInBytes,1773242310125000000,1773242370129000000,503316478
FilePageCacheLockFree.totalHeapBytesReclaimed,1773242310125000000,1773242370129000000,0
FilePageCache.pageHits,1773242310125000000,1773242370129000000,0
FilePageCache.disposedBuffers,1773242310125000000,1773242370129000000,0
DirectByteBufferAllocator.disposed,1773242310125000000,1773242370129000000,0
StorageLockContext.competingThreads.max,1773242310125000000,1773242370129000000,1
FilePageCache.pageLoads,1773242310125000000,1773242370129000000,0
DirectByteBufferAllocator.hits,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.totalPagesReadMs,1773242310125000000,1773242370129000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1773242310125000000,1773242370129000000,97517
FilePageCacheLockFree.totalPagesAllocated,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.totalBytesWritten,1773242310125000000,1773242370129000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1773242310125000000,1773242370129000000,250626048
FilePageCacheLockFree.totalPagesRequestsMs,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1773242310125000000,1773242370129000000,0
FilePageCache.totalPageDisposalsUs,1773242310125000000,1773242370129000000,0
FilePageCache.pageFastCacheHits,1773242310125000000,1773242370129000000,839
MappedFileStorage.storages,1773242310125000000,1773242370129000000,16
FilePageCacheLockFree.totalHeapBytesAllocated,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.totalPagesWriteMs,1773242310125000000,1773242370129000000,0
MappedFileStorage.totalBytesMapped,1773242310125000000,1773242370129000000,202637312
FilePageCacheLockFree.totalPagesHandedOver,1773242310125000000,1773242370129000000,0
StreamlinedBlobStorage.recordsRelocated,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.nativeBytesInUse,1773242310125000000,1773242370129000000,0
StorageLockContext.competingThreads.avg,1773242310125000000,1773242370129000000,0.009174311926605505
StreamlinedBlobStorage.recordsDeleted,1773242310125000000,1773242370129000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1773242310125000000,1773242370129000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1773242310125000000,1773242370129000000,0
FilePageCacheLockFree.totalBytesRead,1773242310125000000,1773242370129000000,0
workspaceModel.check.recursive.update.ms,1773242310125000000,1773242370129000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1773242310125000000,1773242370129000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1773242310125000000,1773242370129000000,0
workspaceModel.update.unloaded.entities.ms,1773242310125000000,1773242370129000000,0
workspaceModel.initializing.ms,1773242310125000000,1773242370129000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1773242310125000000,1773242370129000000,1
workspaceModel.loading.from.cache.ms,1773242310125000000,1773242370129000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1773242310125000000,1773242370129000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1773242310125000000,1773242370129000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1773242310125000000,1773242370129000000,0
workspaceModel.updates.ms,1773242310125000000,1773242370129000000,0
workspaceModel.workspaceFileIndexData.init.ms,1773242310125000000,1773242370129000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1773242310125000000,1773242370129000000,0
workspaceModel.cachedValue.from.cache.ms,1773242310125000000,1773242370129000000,0
workspaceModel.to.snapshot.ms,1773242310125000000,1773242370129000000,0
workspaceModel.init.bridges.ms,1773242310125000000,1773242370129000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1773242310125000000,1773242370129000000,0
workspaceModel.full.replace.project.model.ms,1773242310125000000,1773242370129000000,0
workspaceModel.updates.count,1773242310125000000,1773242370129000000,0
workspaceModel.cachedValue.calculated.ms,1773242310125000000,1773242370129000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1773242310125000000,1773242370129000000,0
workspaceModel.cachedValue.total.get.ms,1773242310125000000,1773242370129000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1773242310125000000,1773242370129000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1773242310125000000,1773242370129000000,0
workspaceModel.workspaceFileIndexData.instances.count,1773242310125000000,1773242370129000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1773242310125000000,1773242370129000000,0
workspaceModel.collect.changes.ms,1773242310125000000,1773242370129000000,0
workspaceModel.replace.project.model.ms,1773242310125000000,1773242370129000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1773242310125000000,1773242370129000000,0
workspaceModel.loading.total.ms,1773242310125000000,1773242370129000000,0
workspaceModel.cachedValue.clear.ms,1773242310125000000,1773242370129000000,0
workspaceModel.updates.precise.ms,1773242310125000000,1773242370129000000,0
workspaceModel.pre.handlers.ms,1773242310125000000,1773242370129000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1773242310125000000,1773242370129000000,0
cacheStateStorage.set.duration,1773242310125000000,1773242370129000000,0
cacheStateStorage.get.counter,1773242310125000000,1773242370129000000,1
cacheStateStorage.get.duration,1773242310125000000,1773242370129000000,0
cacheStateStorage.set.counter,1773242310125000000,1773242370129000000,0
VFS.fileByIdCache.misses,1773242310125000000,1773242370129000000,0
VFS.fileByIdCache.hits,1773242310125000000,1773242370129000000,0
VFS.invertedFileNameIndex.requests,1773242310125000000,1773242370129000000,0
VFS.fileChildByName,1773242310125000000,1773242370129000000,8
FileNameCache.totalMisses,1773242310125000000,1773242370129000000,0
FileNameCache.queries,1773242310125000000,1773242370129000000,0
AWTEventQueue.dispatchTime90PNs,1773242310125000000,1773242370129000000,1335295
FlushQueue.queueSize90P,1773242310125000000,1773242370129000000,6
FlushQueue.queueSizeMax,1773242310125000000,1773242370129000000,11
FlushQueue.tasksExecuted,1773242310125000000,1773242370129000000,938
WriteAction.executionsCount,1773242310125000000,1773242370129000000,0
FlushQueue.executionTimeAvgNs,1773242310125000000,1773242370129000000,414648.460554371
FlushQueue.waitingTimeMaxNs,1773242310125000000,1773242370129000000,193986559
ReadAction.executionsCount,1773242310125000000,1773242370129000000,13265
AWTEventQueue.dispatchTimeMaxNs,1773242310125000000,1773242370129000000,270532607
AWTEventQueue.eventsDispatched,1773242310125000000,1773242370129000000,3719
NonBlockingReadAction.finalizedExecutionTimeUs,1773242310125000000,1773242370129000000,6335
